,Name,Analysis_item,Unit,Weight_per_unit,Content_per_unit,Content_per_unit_weight
13175,明日葉,vitaminB6,mg,0.0克,0.11,0.0
13176,明日葉,vitaminC,mg,0.0克,39.2,0.0
13177,明日葉,vitaminE,mg,0.0克,2.92,0.0
13178,明蝦仁,Ca,mg,4.0克,38.0,2.0
13179,明蝦仁,Fe,mg,4.0克,1.4,0.1
13180,明蝦仁,K,mg,4.0克,19.0,1.0
13181,明蝦仁,Mg,mg,4.0克,10.0,0.0
13182,明蝦仁,Na,mg,4.0克,252.0,10.0
13183,明蝦仁,P,mg,4.0克,183.0,7.0
13184,明蝦仁,Zn,mg,4.0克,1.4,0.1
13185,明蝦仁,carbohydrate,g,4.0克,0.0,0.0
13186,明蝦仁,fat,g,4.0克,0.366,9.0
13187,明蝦仁,nicotine,mg,4.0克,0.28,0.01
13188,明蝦仁,others,I.U.,4.0克,0.0,0.0
13189,明蝦仁,others,g,4.0克,88.9,3.5
13190,明蝦仁,others,kcal,4.0克,104.0,4.0
13191,明蝦仁,others,mg,4.0克,10633.0,426.0
13192,明蝦仁,others,ug,4.0克,13.71,0.56
13193,明蝦仁,protein,g,4.0克,22.425,423.5
13194,明蝦仁,vitaminA,ug,4.0克,0.0,0.0
13195,明蝦仁,vitaminB1,mg,4.0克,0.02,0.0
13196,明蝦仁,vitaminB2,mg,4.0克,0.02,0.0
13197,明蝦仁,vitaminB6,mg,4.0克,0.04,0.0
13198,明蝦仁,vitaminC,mg,4.0克,0.0,0.0
13199,明蝦仁,vitaminE,mg,4.0克,3.14,0.12
13200,星斑真鯧,Ca,mg,113.0克,8.0,9.0
13201,星斑真鯧,Fe,mg,113.0克,0.4,0.5
13202,星斑真鯧,K,mg,113.0克,325.0,367.0
13203,星斑真鯧,Mg,mg,113.0克,29.0,33.0
13204,星斑真鯧,Na,mg,113.0克,60.0,68.0
13205,星斑真鯧,P,mg,113.0克,174.0,197.0
13206,星斑真鯧,Zn,mg,113.0克,0.9,1.0
13207,星斑真鯧,carbohydrate,g,113.0克,0.0,0.0
13208,星斑真鯧,fat,g,113.0克,37.079,18531.4
13209,星斑真鯧,nicotine,mg,113.0克,1.83,2.07
13210,星斑真鯧,others,I.U.,113.0克,0.0,0.0
13211,星斑真鯧,others,g,113.0克,70.0,79.1
13212,星斑真鯧,others,kcal,113.0克,428.0,484.0
13213,星斑真鯧,others,mg,113.0克,28219.0,31887.0
13214,星斑真鯧,others,ug,113.0克,138.81,157.3
13215,星斑真鯧,protein,g,113.0克,28.616,14724.6
13216,星斑真鯧,vitaminA,ug,113.0克,59.699999999999996,225.0
13217,星斑真鯧,vitaminB1,mg,113.0克,0.23,0.26
13218,星斑真鯧,vitaminB2,mg,113.0克,0.41,0.46
13219,星斑真鯧,vitaminB6,mg,113.0克,0.11,0.12
13220,星斑真鯧,vitaminC,mg,113.0克,1.1,1.2
13221,星斑真鯧,vitaminE,mg,113.0克,2.66,3.0
13222,星雞魚,Ca,mg,0.0克,6.0,0.0
13223,星雞魚,Fe,mg,0.0克,0.7,0.0
13224,星雞魚,K,mg,0.0克,428.0,0.0
13225,星雞魚,Mg,mg,0.0克,29.0,0.0
13226,星雞魚,Na,mg,0.0克,73.0,0.0
13227,星雞魚,P,mg,0.0克,259.0,0.0
13228,星雞魚,Zn,mg,0.0克,0.5,0.0
13229,星雞魚,carbohydrate,g,0.0克,0.4,0.0
13230,星雞魚,fat,g,0.0克,2.943,0.0
13231,星雞魚,nicotine,mg,0.0克,5.04,0.0
13232,星雞魚,others,I.U.,0.0克,0.0,0.0
13233,星雞魚,others,g,0.0克,77.8,0.0
13234,星雞魚,others,kcal,0.0克,198.0,0.0
13235,星雞魚,others,mg,0.0克,21173.0,0.0
13236,星雞魚,others,ug,0.0克,46.7,0.0
13237,星雞魚,protein,g,0.0克,40.594,0.0
13238,星雞魚,vitaminA,ug,0.0克,18.9,0.0
13239,星雞魚,vitaminB1,mg,0.0克,0.02,0.0
13240,星雞魚,vitaminB2,mg,0.0克,0.07,0.0
13241,星雞魚,vitaminB6,mg,0.0克,0.36,0.0
13242,星雞魚,vitaminC,mg,0.0克,6.2,0.0
13243,星雞魚,vitaminE,mg,0.0克,2.8499999999999996,0.0
13244,春捲皮,Ca,mg,0.0克,16.0,0.0
13245,春捲皮,Fe,mg,0.0克,0.7,0.0
13246,春捲皮,K,mg,0.0克,75.0,0.0
13247,春捲皮,Mg,mg,0.0克,20.0,0.0
13248,春捲皮,Na,mg,0.0克,545.0,0.0
13249,春捲皮,P,mg,0.0克,65.0,0.0
13250,春捲皮,Zn,mg,0.0克,0.4,0.0
13251,春捲皮,carbohydrate,g,0.0克,52.4,0.0
13252,春捲皮,fat,g,0.0克,0.7,0.0
13253,春捲皮,nicotine,mg,0.0克,0.58,0.0
13254,春捲皮,others,I.U.,0.0克,0.0,0.0
13255,春捲皮,others,g,0.0克,40.699999999999996,0.0
13256,春捲皮,others,kcal,0.0克,478.0,0.0
13257,春捲皮,others,mg,0.0克,7669.0,0.0
13258,春捲皮,others,ug,0.0克,17.4,0.0
13259,春捲皮,protein,g,0.0克,15.97,0.0
13260,春捲皮,vitaminA,ug,0.0克,0.0,0.0
13261,春捲皮,vitaminB1,mg,0.0克,0.09,0.0
13262,春捲皮,vitaminB2,mg,0.0克,0.02,0.0
13263,春捲皮,vitaminB6,mg,0.0克,0.0,0.0
13264,春捲皮,vitaminC,mg,0.0克,0.0,0.0
13265,春捲皮,vitaminE,mg,0.0克,0.25,0.0
13266,昭和草,Ca,mg,0.0克,83.0,0.0
13267,昭和草,Fe,mg,0.0克,4.2,0.0
13268,昭和草,K,mg,0.0克,520.0,0.0
13269,昭和草,Mg,mg,0.0克,20.0,0.0
13270,昭和草,Na,mg,0.0克,9.0,0.0
13271,昭和草,P,mg,0.0克,37.0,0.0
13272,昭和草,Zn,mg,0.0克,0.3,0.0
13273,昭和草,carbohydrate,g,0.0克,3.8,0.0
13274,昭和草,fat,g,0.0克,0.7,0.0
13275,昭和草,nicotine,mg,0.0克,0.51,0.0
13276,昭和草,others,I.U.,0.0克,0.0,0.0
13277,昭和草,others,g,0.0克,93.30000000000001,0.0
13278,昭和草,others,kcal,0.0克,52.0,0.0
13279,昭和草,others,mg,0.0克,0.0,0.0
13280,昭和草,others,ug,0.0克,1905.0,0.0
13281,昭和草,protein,g,0.0克,2.2,0.0
13282,昭和草,vitaminA,ug,0.0克,17174.7,0.0
13283,昭和草,vitaminB1,mg,0.0克,0.04,0.0
13284,昭和草,vitaminB2,mg,0.0克,0.0,0.0
13285,昭和草,vitaminB6,mg,0.0克,0.01,0.0
13286,昭和草,vitaminC,mg,0.0克,2.6,0.0
13287,昭和草,vitaminE,mg,0.0克,0.0,0.0
13288,月餅(棗泥),Ca,mg,0.0克,34.0,0.0
13289,月餅(棗泥),Fe,mg,0.0克,2.6,0.0
13290,月餅(棗泥),K,mg,0.0克,303.0,0.0
13291,月餅(棗泥),Mg,mg,0.0克,33.0,0.0
13292,月餅(棗泥),Na,mg,0.0克,120.0,0.0
13293,月餅(棗泥),P,mg,0.0克,128.0,0.0
13294,月餅(棗泥),Zn,mg,0.0克,0.7,0.0
13295,月餅(棗泥),carbohydrate,g,0.0克,61.3,0.0
13296,月餅(棗泥),fat,g,0.0克,41.625,0.0
13297,月餅(棗泥),nicotine,mg,0.0克,1.0,0.0
13298,月餅(棗泥),others,I.U.,0.0克,0.0,0.0
13299,月餅(棗泥),others,g,0.0克,17.9,0.0
13300,月餅(棗泥),others,kcal,0.0克,832.0,0.0
13301,月餅(棗泥),others,mg,0.0克,23398.0,0.0
13302,月餅(棗泥),others,ug,0.0克,473.06,0.0
13303,月餅(棗泥),protein,g,0.0克,11.198,0.0
13304,月餅(棗泥),vitaminA,ug,0.0克,265.6,0.0
13305,月餅(棗泥),vitaminB1,mg,0.0克,0.04,0.0
13306,月餅(棗泥),vitaminB2,mg,0.0克,0.26,0.0
13307,月餅(棗泥),vitaminB6,mg,0.0克,0.1,0.0
13308,月餅(棗泥),vitaminC,mg,0.0克,0.0,0.0
13309,月餅(棗泥),vitaminE,mg,0.0克,11.58,0.0
13310,有機小白菜(10月取樣),Ca,mg,0.0克,145.0,0.0
13311,有機小白菜(10月取樣),Fe,mg,0.0克,1.8,0.0
13312,有機小白菜(10月取樣),K,mg,0.0克,294.0,0.0
13313,有機小白菜(10月取樣),Mg,mg,0.0克,17.0,0.0
13314,有機小白菜(10月取樣),Na,mg,0.0克,23.0,0.0
13315,有機小白菜(10月取樣),P,mg,0.0克,27.0,0.0
13316,有機小白菜(10月取樣),Zn,mg,0.0克,0.5,0.0
13317,有機小白菜(10月取樣),carbohydrate,g,0.0克,3.0,0.0
13318,有機小白菜(10月取樣),fat,g,0.0克,0.2,0.0
13319,有機小白菜(10月取樣),nicotine,mg,0.0克,0.68,0.0
13320,有機小白菜(10月取樣),others,I.U.,0.0克,0.0,0.0
13321,有機小白菜(10月取樣),others,g,0.0克,96.5,0.0
13322,有機小白菜(10月取樣),others,kcal,0.0克,24.0,0.0
13323,有機小白菜(10月取樣),others,mg,0.0克,0.0,0.0
13324,有機小白菜(10月取樣),others,ug,0.0克,283.0,0.0
13325,有機小白菜(10月取樣),protein,g,0.0克,1.3,0.0
13326,有機小白菜(10月取樣),vitaminA,ug,0.0克,2546.7,0.0
13327,有機小白菜(10月取樣),vitaminB1,mg,0.0克,0.04,0.0
13328,有機小白菜(10月取樣),vitaminB2,mg,0.0克,0.09,0.0
13329,有機小白菜(10月取樣),vitaminB6,mg,0.0克,0.1,0.0
13330,有機小白菜(10月取樣),vitaminC,mg,0.0克,31.2,0.0
13331,有機小白菜(10月取樣),vitaminE,mg,0.0克,6.13,0.0
13332,有機小白菜(1月取樣),Ca,mg,0.0克,133.0,0.0
13333,有機小白菜(1月取樣),Fe,mg,0.0克,1.2,0.0
13334,有機小白菜(1月取樣),K,mg,0.0克,218.0,0.0
13335,有機小白菜(1月取樣),Mg,mg,0.0克,18.0,0.0
13336,有機小白菜(1月取樣),Na,mg,0.0克,79.0,0.0
13337,有機小白菜(1月取樣),P,mg,0.0克,30.0,0.0
13338,有機小白菜(1月取樣),Zn,mg,0.0克,0.6,0.0
13339,有機小白菜(1月取樣),carbohydrate,g,0.0克,2.3,0.0
13340,有機小白菜(1月取樣),fat,g,0.0克,0.2,0.0
13341,有機小白菜(1月取樣),nicotine,mg,0.0克,0.66,0.0
13342,有機小白菜(1月取樣),others,I.U.,0.0克,0.0,0.0
13343,有機小白菜(1月取樣),others,g,0.0克,97.3,0.0
13344,有機小白菜(1月取樣),others,kcal,0.0克,15.0,0.0
13345,有機小白菜(1月取樣),others,mg,0.0克,0.0,0.0
13346,有機小白菜(1月取樣),others,ug,0.0克,119.0,0.0
13347,有機小白菜(1月取樣),protein,g,0.0克,1.8,0.0
13348,有機小白菜(1月取樣),vitaminA,ug,0.0克,1073.9,0.0
13349,有機小白菜(1月取樣),vitaminB1,mg,0.0克,0.05,0.0
13350,有機小白菜(1月取樣),vitaminB2,mg,0.0克,0.07,0.0
13351,有機小白菜(1月取樣),vitaminB6,mg,0.0克,0.07,0.0
13352,有機小白菜(1月取樣),vitaminC,mg,0.0克,20.0,0.0
13353,有機小白菜(1月取樣),vitaminE,mg,0.0克,1.68,0.0
13354,有機小白菜(4月取樣),Ca,mg,0.0克,136.0,0.0
13355,有機小白菜(4月取樣),Fe,mg,0.0克,1.2,0.0
13356,有機小白菜(4月取樣),K,mg,0.0克,320.0,0.0
13357,有機小白菜(4月取樣),Mg,mg,0.0克,23.0,0.0
13358,有機小白菜(4月取樣),Na,mg,0.0克,40.0,0.0
13359,有機小白菜(4月取樣),P,mg,0.0克,37.0,0.0
13360,有機小白菜(4月取樣),Zn,mg,0.0克,0.3,0.0
13361,有機小白菜(4月取樣),carbohydrate,g,0.0克,3.5999999999999996,0.0
13362,有機小白菜(4月取樣),fat,g,0.0克,0.2,0.0
13363,有機小白菜(4月取樣),nicotine,mg,0.0克,0.71,0.0
13364,有機小白菜(4月取樣),others,I.U.,0.0克,0.0,0.0
13365,有機小白菜(4月取樣),others,g,0.0克,96.1,0.0
13366,有機小白菜(4月取樣),others,kcal,0.0克,26.0,0.0
13367,有機小白菜(4月取樣),others,mg,0.0克,0.0,0.0
13368,有機小白菜(4月取樣),others,ug,0.0克,189.0,0.0
13369,有機小白菜(4月取樣),protein,g,0.0克,1.3,0.0
13370,有機小白菜(4月取樣),vitaminA,ug,0.0克,1703.9,0.0
13371,有機小白菜(4月取樣),vitaminB1,mg,0.0克,0.03,0.0
13372,有機小白菜(4月取樣),vitaminB2,mg,0.0克,0.1,0.0
13373,有機小白菜(4月取樣),vitaminB6,mg,0.0克,0.1,0.0
13374,有機小白菜(4月取樣),vitaminC,mg,0.0克,21.7,0.0
13375,有機小白菜(4月取樣),vitaminE,mg,0.0克,2.46,0.0
13376,有機小白菜(7月取樣),Ca,mg,0.0克,127.0,0.0
13377,有機小白菜(7月取樣),Fe,mg,0.0克,0.7,0.0
13378,有機小白菜(7月取樣),K,mg,0.0克,260.0,0.0
13379,有機小白菜(7月取樣),Mg,mg,0.0克,12.0,0.0
13380,有機小白菜(7月取樣),Na,mg,0.0克,33.0,0.0
13381,有機小白菜(7月取樣),P,mg,0.0克,22.0,0.0
13382,有機小白菜(7月取樣),Zn,mg,0.0克,0.2,0.0
13383,有機小白菜(7月取樣),carbohydrate,g,0.0克,3.0,0.0
13384,有機小白菜(7月取樣),fat,g,0.0克,0.1,0.0
13385,有機小白菜(7月取樣),nicotine,mg,0.0克,0.65,0.0
13386,有機小白菜(7月取樣),others,I.U.,0.0克,0.0,0.0
13387,有機小白菜(7月取樣),others,g,0.0克,96.9,0.0
13388,有機小白菜(7月取樣),others,kcal,0.0克,19.0,0.0
13389,有機小白菜(7月取樣),others,mg,0.0克,0.0,0.0
13390,有機小白菜(7月取樣),others,ug,0.0克,25.0,0.0
13391,有機小白菜(7月取樣),protein,g,0.0克,1.3,0.0
13392,有機小白菜(7月取樣),vitaminA,ug,0.0克,223.7,0.0
13393,有機小白菜(7月取樣),vitaminB1,mg,0.0克,0.04,0.0
13394,有機小白菜(7月取樣),vitaminB2,mg,0.0克,0.07,0.0
13395,有機小白菜(7月取樣),vitaminB6,mg,0.0克,0.19,0.0
13396,有機小白菜(7月取樣),vitaminC,mg,0.0克,19.4,0.0
13397,有機小白菜(7月取樣),vitaminE,mg,0.0克,2.8,0.0
13398,有機本島萵苣(10月取樣),Ca,mg,0.0克,43.0,0.0
13399,有機本島萵苣(10月取樣),Fe,mg,0.0克,0.6,0.0
13400,有機本島萵苣(10月取樣),K,mg,0.0克,301.0,0.0
13401,有機本島萵苣(10月取樣),Mg,mg,0.0克,18.0,0.0
13402,有機本島萵苣(10月取樣),Na,mg,0.0克,9.0,0.0
13403,有機本島萵苣(10月取樣),P,mg,0.0克,25.0,0.0
13404,有機本島萵苣(10月取樣),Zn,mg,0.0克,0.3,0.0
13405,有機本島萵苣(10月取樣),carbohydrate,g,0.0克,4.0,0.0
13406,有機本島萵苣(10月取樣),fat,g,0.0克,0.3,0.0
13407,有機本島萵苣(10月取樣),nicotine,mg,0.0克,0.43,0.0
13408,有機本島萵苣(10月取樣),others,I.U.,0.0克,0.0,0.0
13409,有機本島萵苣(10月取樣),others,g,0.0克,96.2,0.0
13410,有機本島萵苣(10月取樣),others,kcal,0.0克,26.0,0.0
13411,有機本島萵苣(10月取樣),others,mg,0.0克,0.0,0.0
13412,有機本島萵苣(10月取樣),others,ug,0.0克,33.0,0.0
13413,有機本島萵苣(10月取樣),protein,g,0.0克,1.3,0.0
13414,有機本島萵苣(10月取樣),vitaminA,ug,0.0克,295.4,0.0
13415,有機本島萵苣(10月取樣),vitaminB1,mg,0.0克,0.05,0.0
13416,有機本島萵苣(10月取樣),vitaminB2,mg,0.0克,0.11,0.0
13417,有機本島萵苣(10月取樣),vitaminB6,mg,0.0克,0.06,0.0
13418,有機本島萵苣(10月取樣),vitaminC,mg,0.0克,6.5,0.0
13419,有機本島萵苣(10月取樣),vitaminE,mg,0.0克,1.6600000000000001,0.0
13420,有機本島萵苣(1月取樣),Ca,mg,0.0克,48.0,0.0
13421,有機本島萵苣(1月取樣),Fe,mg,0.0克,3.0,0.0
13422,有機本島萵苣(1月取樣),K,mg,0.0克,412.0,0.0
13423,有機本島萵苣(1月取樣),Mg,mg,0.0克,36.0,0.0
13424,有機本島萵苣(1月取樣),Na,mg,0.0克,47.0,0.0
13425,有機本島萵苣(1月取樣),P,mg,0.0克,33.0,0.0
13426,有機本島萵苣(1月取樣),Zn,mg,0.0克,0.5,0.0
13427,有機本島萵苣(1月取樣),carbohydrate,g,0.0克,4.6,0.0
13428,有機本島萵苣(1月取樣),fat,g,0.0克,0.0,0.0
13429,有機本島萵苣(1月取樣),nicotine,mg,0.0克,0.56,0.0
13430,有機本島萵苣(1月取樣),others,I.U.,0.0克,0.0,0.0
13431,有機本島萵苣(1月取樣),others,g,0.0克,95.60000000000001,0.0
13432,有機本島萵苣(1月取樣),others,kcal,0.0克,26.0,0.0
13433,有機本島萵苣(1月取樣),others,mg,0.0克,0.0,0.0
13434,有機本島萵苣(1月取樣),others,ug,0.0克,291.0,0.0
13435,有機本島萵苣(1月取樣),protein,g,0.0克,1.8,0.0
13436,有機本島萵苣(1月取樣),vitaminA,ug,0.0克,2616.1,0.0
13437,有機本島萵苣(1月取樣),vitaminB1,mg,0.0克,0.06,0.0
13438,有機本島萵苣(1月取樣),vitaminB2,mg,0.0克,0.11,0.0
13439,有機本島萵苣(1月取樣),vitaminB6,mg,0.0克,0.02,0.0
13440,有機本島萵苣(1月取樣),vitaminC,mg,0.0克,10.9,0.0
13441,有機本島萵苣(1月取樣),vitaminE,mg,0.0克,2.4299999999999997,0.0
13442,有機本島萵苣(4月取樣),Ca,mg,0.0克,41.0,0.0
13443,有機本島萵苣(4月取樣),Fe,mg,0.0克,1.2,0.0
13444,有機本島萵苣(4月取樣),K,mg,0.0克,522.0,0.0
13445,有機本島萵苣(4月取樣),Mg,mg,0.0克,23.0,0.0
13446,有機本島萵苣(4月取樣),Na,mg,0.0克,13.0,0.0
13447,有機本島萵苣(4月取樣),P,mg,0.0克,23.0,0.0
13448,有機本島萵苣(4月取樣),Zn,mg,0.0克,0.3,0.0
13449,有機本島萵苣(4月取樣),carbohydrate,g,0.0克,5.1,0.0
13450,有機本島萵苣(4月取樣),fat,g,0.0克,0.3,0.0
13451,有機本島萵苣(4月取樣),nicotine,mg,0.0克,0.41,0.0
13452,有機本島萵苣(4月取樣),others,I.U.,0.0克,0.0,0.0
13453,有機本島萵苣(4月取樣),others,g,0.0克,95.2,0.0
13454,有機本島萵苣(4月取樣),others,kcal,0.0克,35.0,0.0
13455,有機本島萵苣(4月取樣),others,mg,0.0克,0.0,0.0
13456,有機本島萵苣(4月取樣),others,ug,0.0克,320.0,0.0
13457,有機本島萵苣(4月取樣),protein,g,0.0克,1.1,0.0
13458,有機本島萵苣(4月取樣),vitaminA,ug,0.0克,2875.5,0.0
13459,有機本島萵苣(4月取樣),vitaminB1,mg,0.0克,0.07,0.0
13460,有機本島萵苣(4月取樣),vitaminB2,mg,0.0克,0.1,0.0
13461,有機本島萵苣(4月取樣),vitaminB6,mg,0.0克,0.06,0.0
13462,有機本島萵苣(4月取樣),vitaminC,mg,0.0克,5.7,0.0
13463,有機本島萵苣(4月取樣),vitaminE,mg,0.0克,1.36,0.0
13464,有機本島萵苣(7月取樣),Ca,mg,0.0克,54.0,0.0
13465,有機本島萵苣(7月取樣),Fe,mg,0.0克,0.9,0.0
13466,有機本島萵苣(7月取樣),K,mg,0.0克,235.0,0.0
13467,有機本島萵苣(7月取樣),Mg,mg,0.0克,19.0,0.0
13468,有機本島萵苣(7月取樣),Na,mg,0.0克,17.0,0.0
13469,有機本島萵苣(7月取樣),P,mg,0.0克,28.0,0.0
13470,有機本島萵苣(7月取樣),Zn,mg,0.0克,0.4,0.0
